Text,Offensive
I don't think racism affects environmental policies.,1
You're so socially inept; it's like you have a mental health issue.,1
Real beauty is about embracing diversity; being too skinny is limiting.,1
Hispanic men are all macho; they must dominate their relationships.,1
I don't think your style of acting is in demand anymore.,1
You're just doing it for shock value; it's not genuine.,1
Your character was so forgettable; it's like you weren't even there.,1
They're just waiting for an opportunity to manipulate global politics.,1
I don't believe in unconscious bias in cross-cultural communication.,1
All Native Americans have a special spiritual connection to animals.,1
Africans are not capable of creating and maintaining advanced transportation systems.,1
You're too opinionated for a woman.,1
Why do janitors act like they deserve respect? It's just cleaning.,1
"You're Hispanic, so you must love spicy food, right?",1
You're so globally savvy for someone from [certain region].,1
I heard South Asians only eat spicy food; can you handle milder flavors?,1
Native Americans are not capable of excelling in academic fields.,1
European literature is too old-fashioned and lacks the relevance of contemporary works.,1
You're skinny; it's like you don't even have a real body.,1
Being short is a setback in the pursuit of recognition in creative fields.,1
They're just waiting for an opportunity to control Western economies.,1
Native Americans are not interested in participating in mainstream cultural events.,1
You're gay; do you automatically find every person of the same sex attractive?,1
Non-vegetarians are promoting a lifestyle that is inconsistent with promoting social justice.,1
You're European; you must be reserved and emotionally distant in personal relationships.,1
Real people have more presence; you're too thin to be noticed.,1
People who eat meat are morally bankrupt and lack a sense of social responsibility.,1
You can't be a real Hispanic; you're not religious enough.,1
"Meat-eaters may perpetuate a culture of disregard for the ethical treatment of animals in the production of cosmetics, personal care products, and household items.",1
I don't care if it's a busy night; my experience should be top-notch.,1
You must be good at activism because you're South American.,1
Being a lesbian is just a result of a lack of male influence.,1
Farmers are just complainers; they should be more grateful for what they have.,1
All Europeans must be obsessed with traditional folk music and dance.,1
You're just a benchwarmer; strive to become a game-changer.,1
"Their traditional ceremonies are just for spectacle, lacking real significance.",1
You probably feel overlooked in academic endeavors because of your height.,1
You can't experience racial discrimination in housing if you're White.,1
You should consider refining your craft; your acting style feels outdated.,1
Their traditional practices are backward and hinder societal progress.,1
Veganism is just a trend for urban elites; it doesn't resonate with rural communities.,1
All Europeans are wealthy; they must live a luxurious lifestyle.,1
Their traditional beliefs are just a set of backward superstitions.,1
I don't think racism affects education.,1
Arabs are just backward and stuck in the Middle Ages.,1
You're too spendthrift; be more responsible with money.,1
Islam is a religion that encourages child marriage.,1
